cumulative_return,annualized_return,volatility,sharpe,max_drawdown,portfolio_id,total_cost,turnover,excess_annualized_return
2.798173941189346,0.19121469622038378,0.16291077126831116,0.9745724957615799,-0.2873012892542631,Balanced,776.6052140255363,3.6257831443066824,0.0289919570650774
2.1474654778408446,0.16222273915530638,0.16374902481602716,0.8203700626360657,-0.372117372291201,Benchmark,0.0,0.0,0.0
5.492028886795855,0.27795034970873567,0.2860065084138677,0.8973744566813312,-0.487162506530592,Growth,1856.8775024818283,5.196305573025408,0.11572761055342928
2.1293691041441845,0.16134441577932557,0.1606453711839633,0.8278604022119785,-0.3305609883288516,Income,395.5141648473841,2.3503588458231595,-0.0008783233759808162
2.4359122945248064,0.17566153928551365,0.1528891365638192,0.9420329567461985,-0.29709104365227024,Low volatility,573.6769540467997,2.9929338111556905,0.013438800130207262
