date,portfolio_id,p05,p25,median,p75,p95
2027-08-16 16:59:25.714285716,Benchmark,264947.7884573175,334789.3244594075,368246.2482737235,400053.2801519228,451251.04000275047
2027-08-18 03:46:17.142857144,Benchmark,264660.27181919763,334836.8997402694,368343.7235129867,400858.0236138456,451088.96816725156
2027-08-19 14:33:08.571428572,Benchmark,264767.7879906475,334917.02838054823,368507.4511222545,401096.05639242433,451685.8633812738
2027-08-21 01:20:00.000000000,Benchmark,264420.69887982495,335058.61774110777,368724.7501223145,401591.4039976072,452605.0286396214
2027-08-22 12:06:51.428571432,Benchmark,263925.714649682,335138.5587513674,368610.43055365485,401965.7203220721,453113.3064760725
2027-08-23 22:53:42.857142860,Benchmark,263917.3097223442,335669.73653615196,368984.79869585275,402506.06184253027,454180.56317846716
2027-08-25 09:40:34.285714288,Benchmark,264158.62931256124,336002.0697061637,369216.35374611296,402646.82396557066,454372.8350088795
2027-08-26 20:27:25.714285716,Benchmark,264483.48623150715,336337.5740966588,369561.1998325909,403182.7788746927,454551.9522971254
2027-08-28 07:14:17.142857144,Benchmark,264809.57040876796,336288.19584722194,369872.8635560887,403489.60850597546,455067.3729699665
2027-08-29 18:01:08.571428572,Benchmark,264037.7681304123,336113.4369106884,369987.05398504797,403836.90943361376,455618.84665050136
2027-08-31 04:48:00.000000000,Benchmark,264515.0537869509,336167.5847046065,370619.16387221235,404464.40044897824,456017.0050792877
2027-09-01 15:34:51.428571432,Benchmark,264066.87314110354,336128.0170678122,370489.6424433187,404617.61254913587,457084.32736776746
2027-09-03 02:21:42.857142860,Benchmark,264446.6596548137,336664.12211226125,370699.36730685056,404716.2638079347,457794.59220237046
2027-09-04 13:08:34.285714288,Benchmark,265347.27341889596,336709.00759001274,371319.78321562626,404893.3025019604,458660.00150358374
2027-09-05 23:55:25.714285716,Benchmark,265097.3474441151,336912.1132147792,371721.0776394539,405292.2146312223,457710.40128656646
2027-09-07 10:42:17.142857144,Benchmark,264296.0908411492,337630.83761403896,371678.1748977676,405734.46002135245,458977.07954774564
2027-09-08 21:29:08.571428572,Benchmark,264902.8025955347,337666.4725423367,371918.8227204274,406384.85844389745,458808.9044215272
2027-09-10 08:16:00.000000000,Benchmark,265283.91752780526,337301.41573844414,372302.33421006764,405898.8104323375,458582.419593015
2027-09-11 19:02:51.428571432,Benchmark,265236.1440624733,337413.13596679026,372644.35955446365,406620.94763239176,459620.94891243946
2027-09-13 05:49:42.857142860,Benchmark,264931.4004664748,337418.50451162405,373039.39582469076,406913.03848722245,460488.35843207303
2027-09-14 16:36:34.285714288,Benchmark,265604.9024783881,337664.00575592346,372898.77267381677,407099.8805132267,460610.2108398218
2027-09-16 03:23:25.714285716,Benchmark,266425.80440078035,338241.8890992539,373021.62206992443,407831.02597234293,461163.84241811663
2027-09-17 14:10:17.142857144,Benchmark,266347.3634974586,338272.25088221324,373459.5640558135,408201.24606405233,461568.83067861263
2027-09-19 00:57:08.571428572,Benchmark,265794.8636169762,338880.8580913218,373701.64641258994,408527.06441517844,462086.68106852216
2027-09-20 11:44:00.000000000,Benchmark,265821.3151024464,338763.9582833427,373533.38145580736,409001.3819721739,463236.6012142215
2027-09-21 22:30:51.428571432,Benchmark,266320.0086690879,338244.1800080544,374298.08316119993,409497.1061226671,463935.2426690994
2027-09-23 09:17:42.857142860,Benchmark,266877.2616503118,338091.3191873142,374370.621057592,409275.89194121386,464450.48092080094
2027-09-24 20:04:34.285714288,Benchmark,266330.9094503888,338903.18842859345,374407.3394451297,409981.1250601306,465795.8529831062
2027-09-26 06:51:25.714285716,Benchmark,266573.26409024885,339152.1172368689,374825.0361229018,410955.31735797774,464410.2927306425
2027-09-27 17:38:17.142857144,Benchmark,266506.988808461,339416.29677137407,375188.2747961503,410877.42083423765,465443.405372086
2027-09-29 04:25:08.571428572,Benchmark,266543.2612260818,339382.4286055196,375221.182546483,411174.2531024162,466068.72099677956
2027-09-30 15:12:00.000000000,Benchmark,266104.91491990286,339364.63563744066,375538.1308572452,411079.9013627691,466517.41678124777
2027-10-02 01:58:51.428571432,Benchmark,266871.66187128844,339448.6287557704,375772.8293260739,411377.3710257142,467014.8167792899
2027-10-03 12:45:42.857142860,Benchmark,266134.3118088111,339437.4260949943,376107.58940480056,411873.4876162203,467710.68048087065
2027-10-04 23:32:34.285714288,Benchmark,266354.1761629005,339309.4092669236,376092.7162082933,412300.5506408919,467780.1951664322
2027-10-06 10:19:25.714285716,Benchmark,264671.91396304884,339182.10843577964,376359.3494885501,412622.9236608619,468520.76531126397
2027-10-07 21:06:17.142857144,Benchmark,265862.84449367196,339093.92331378255,376651.1694802614,413022.8222385096,469018.34627323155
2027-10-09 07:53:08.571428572,Benchmark,264800.3368332367,339300.56169474404,376737.3300345137,413061.9869205441,469469.3152972587
2027-10-10 18:40:00.000000000,Benchmark,265309.30740342883,339824.32028660836,377118.94463133626,413835.9460547769,470695.03732294845
2027-10-12 05:26:51.428571432,Benchmark,266833.7329459064,339902.008254842,377450.07627429895,413895.56392814073,470717.67874427984
2027-10-13 16:13:42.857142860,Benchmark,266134.2770333515,340099.98231701384,377075.4443278945,414333.8440819521,470665.36970252986
2027-10-15 03:00:34.285714288,Benchmark,266867.552069071,340618.40162626817,377479.0333506954,414380.3351170464,472082.37776948174
2027-10-16 13:47:25.714285716,Benchmark,266662.4178894484,340301.2984216221,377560.6133821899,415126.7539032416,472693.68289182393
2027-10-18 00:34:17.142857144,Benchmark,267385.6898223159,340730.27297797694,378429.5952215776,415652.2145808532,472525.44055042835
2027-10-19 11:21:08.571428572,Benchmark,266841.219741039,340522.6749669522,378517.27586994634,415801.61761680146,474074.7674464163
2027-10-20 22:08:00.000000000,Benchmark,266899.98721975426,340731.74098973983,378685.50701398624,416017.8351341986,475271.445778214
2027-10-22 08:54:51.428571432,Benchmark,266434.8004785619,340969.0452470862,379035.9728888731,416615.69108421705,475052.6680990594
2027-10-23 19:41:42.857142856,Benchmark,266584.0177713496,341252.24215070286,379312.98371206305,417368.28595694236,474987.8846965616
2027-10-25 06:28:34.285714288,Benchmark,266185.44116408494,341330.0969164347,379663.3508252696,417203.7394997947,475968.0789401021
2027-10-26 17:15:25.714285720,Benchmark,266212.32032254693,341254.0688336153,380144.85827261885,417350.7946839272,476969.5303822064
2027-10-28 04:02:17.142857144,Benchmark,265924.5657355436,341183.4270019093,379934.2607008144,417906.230678173,478213.5145485459
2027-10-29 14:49:08.571428576,Benchmark,267284.61128361366,341664.93867203704,380230.0551918575,418293.9576937095,478459.75365004386
2027-10-31 01:36:00.000000000,Benchmark,266986.4440825948,342196.63602313027,381062.451925164,418071.07985009823,479590.66016759863
2027-11-01 12:22:51.428571432,Benchmark,266728.9698647872,341924.46616967715,381514.54203675117,418403.1541469075,480065.7857047557
2027-11-02 23:09:42.857142856,Benchmark,266890.04834093276,341881.0546366156,381340.294363786,419093.7886372063,479060.7757385192
2027-11-04 09:56:34.285714288,Benchmark,266720.8516006348,342384.76635770046,381605.55597297807,419038.0442353785,480084.06468081713
2027-11-05 20:43:25.714285720,Benchmark,266296.91389722034,342231.11960511544,381702.0980855285,419616.49142571306,480541.0253330724
2027-11-07 07:30:17.142857144,Benchmark,266889.78516554367,341793.3458482119,382283.9905033712,420158.06168333703,480641.56023302226
2027-11-08 18:17:08.571428576,Benchmark,266851.85164991464,342294.4665227233,382643.09603373916,420651.25171454233,481304.45479832945
2027-11-10 05:04:00.000000000,Benchmark,266441.4949249135,342663.5883095345,382811.5356680009,420352.2558759115,482331.8272541063
2027-11-11 15:50:51.428571432,Benchmark,266198.3719664441,342749.3883576937,383189.56181845284,420836.97488599253,483500.900685447
2027-11-13 02:37:42.857142856,Benchmark,266553.80888240854,342758.2139404238,383410.0860798917,420952.70338787744,483317.45182602294
2027-11-14 13:24:34.285714288,Benchmark,267947.4577722009,342210.7841867299,383485.0174915681,421584.6564400829,483825.6652145552
2027-11-16 00:11:25.714285720,Benchmark,267122.29225525307,342791.5958514644,384049.94609707594,422160.0156691973,484399.23188719625
2027-11-17 10:58:17.142857144,Benchmark,267406.84003289527,342899.4701019865,384199.6949143115,422739.6393055179,484802.86681574053
2027-11-18 21:45:08.571428576,Benchmark,266576.10148661636,342839.5565170582,384372.7811101093,422997.27397208795,485464.3793420445
2027-11-20 08:32:00.000000000,Benchmark,266235.29546916514,342602.6751149854,384504.9089499804,423586.5748448231,485728.52770542674
2027-11-21 19:18:51.428571432,Benchmark,265637.38779130107,342334.6245184534,384569.7040091079,424108.8833997806,486650.89837987407
2027-11-23 06:05:42.857142856,Benchmark,266098.06843351806,342871.46496060176,385016.6676300778,424499.084489759,486494.3628193054
2027-11-24 16:52:34.285714288,Benchmark,265470.9697835326,342394.24909003323,384957.63401681103,424859.16637609474,486654.30352189083
2027-11-26 03:39:25.714285720,Benchmark,265912.06588342297,343364.2402016893,385510.72229923855,425308.25838049373,486772.13048087875
2027-11-27 14:26:17.142857144,Benchmark,266536.11841642024,342693.19979579776,385028.264864763,425132.30595051707,486933.3536218584
2027-11-29 01:13:08.571428576,Benchmark,265206.1818050946,342915.0439522617,385238.72102895146,425337.18821142014,487946.8738057441
2027-11-30 12:00:00.000000000,Benchmark,266105.1271279316,342694.7507231844,385076.07821035956,425729.63683164644,487659.45471808244
2027-12-01 22:46:51.428571432,Benchmark,266731.22486783616,343177.86062223255,385545.82233464345,426599.38355910836,488339.44329342584
2027-12-03 09:33:42.857142856,Benchmark,266476.07380850014,343001.52961760026,385796.97376145964,426901.7750360387,488277.0009609905
2027-12-04 20:20:34.285714288,Benchmark,266469.5066667238,343382.6219854187,386492.522920246,426597.03818901547,489429.66572013876
2027-12-06 07:07:25.714285720,Benchmark,266159.31400926696,343697.914447114,386284.6464746895,426691.2916833053,491008.1589946145
2027-12-07 17:54:17.142857144,Benchmark,266861.82880766055,344253.80886573094,386609.38711522205,426707.9939296943,490576.86230428726
2027-12-09 04:41:08.571428576,Benchmark,266723.1142384602,344354.3045209716,387091.3465135079,427777.0357276804,490891.1196067501
2027-12-10 15:28:00.000000000,Benchmark,266960.1601987096,344725.4748150609,387174.14431068156,427815.3702351374,490890.40137710155
2027-12-12 02:14:51.428571432,Benchmark,267754.2363831382,344472.5148710328,387753.30866774847,428512.1084047238,491183.3375023332
2027-12-13 13:01:42.857142856,Benchmark,267521.2384402092,345341.3594932126,388039.60082780186,428508.2736186625,491821.75651332946
2027-12-14 23:48:34.285714288,Benchmark,267528.74940064165,345092.130900615,388112.63376947615,428895.07159932936,492226.60628920683
2027-12-16 10:35:25.714285720,Benchmark,267113.54983083834,344952.0343394767,388385.80886966974,429582.39134128497,493577.4833014903
2027-12-17 21:22:17.142857144,Benchmark,266930.62347411143,345303.6969963756,388995.36326278636,429966.6139530274,494185.27668722934
2027-12-19 08:09:08.571428576,Benchmark,268133.7730686392,345783.92291535303,389025.8391976765,429885.53482620744,494282.014309612
2027-12-20 18:56:00.000000000,Benchmark,267747.72359703534,346236.71128963534,389212.67544416705,430148.71890117513,494217.4729215775
2027-12-22 05:42:51.428571432,Benchmark,268200.9048264534,346154.1566524184,389251.16091364156,430579.05822685047,495241.60940829886
2027-12-23 16:29:42.857142856,Benchmark,267802.64928547025,346073.0246218677,389490.86171066505,430661.8059135746,496846.3381547649
2027-12-25 03:16:34.285714288,Benchmark,267733.00394806993,346186.1247169927,389821.22976394475,430993.17114436504,496849.3404526097
2027-12-26 14:03:25.714285720,Benchmark,266916.5244747126,346080.97105184605,389657.9166132035,431470.7451920749,498078.67237947596
2027-12-28 00:50:17.142857144,Benchmark,267429.09150042594,346076.5759019352,389914.221814305,431852.3268144644,498702.98341738526
2027-12-29 11:37:08.571428576,Benchmark,268104.501009947,346185.5743402066,390126.2150949305,432198.9628388531,498596.6289621887
2027-12-30 22:24:00.000000000,Benchmark,267492.45305911446,346502.707637519,390229.9847085676,432324.7653017768,498236.86306844355
2028-01-01 09:10:51.428571432,Benchmark,266902.8180882902,346196.7925946391,390775.09734562814,432833.1350642944,499515.03037405584
2028-01-02 19:57:42.857142856,Benchmark,266903.0984805761,346407.3274537565,390936.2994373933,432986.3112797443,499980.7195317725
2028-01-04 06:44:34.285714288,Benchmark,267269.37441438873,346552.21429351094,391741.4330202398,433628.8981544631,500711.6539465934
2028-01-05 17:31:25.714285720,Benchmark,267920.86830275744,346765.64941922866,391494.61286465777,433780.58189945994,500766.2777559988
2028-01-07 04:18:17.142857144,Benchmark,267236.8829352408,346727.87235186045,391648.89649117994,434420.8774928626,500490.1691020813
2028-01-08 15:05:08.571428576,Benchmark,267371.86594987323,346737.93241802044,391989.9080005967,434195.96003649046,501659.1933267803
2028-01-10 01:52:00.000000000,Benchmark,267288.37492837926,346985.1005208917,392041.514607845,434793.79298867786,500703.8384691531
2028-01-11 12:38:51.428571432,Benchmark,267625.8564073381,347005.501192008,392455.6465914852,434704.44677702506,502681.8430577707
2028-01-12 23:25:42.857142856,Benchmark,267078.7350660174,347273.6594429123,392591.3609669632,435495.2771171873,502713.01882832375
2028-01-14 10:12:34.285714288,Benchmark,267351.4072463252,347865.40802324377,392928.24720658804,436006.5452608556,503096.8941378576
2028-01-15 20:59:25.714285720,Benchmark,267418.3201887392,348294.5097731833,393104.627788908,437065.7023947578,503525.69116272766
2028-01-17 07:46:17.142857144,Benchmark,267875.6308734269,347506.271208096,393584.93223138445,436905.87644182204,503036.79779529356
2028-01-18 18:33:08.571428576,Benchmark,266622.4837442535,347627.61454820976,393535.47458149446,437480.26488950726,504244.32250586146
2028-01-20 05:20:00.000000000,Benchmark,266873.7626550593,347659.40187825856,393352.3595789928,437556.44352932746,505453.90578417626
2028-01-21 16:06:51.428571432,Benchmark,267493.15552638867,347520.0930190026,394179.8287204035,437900.35501875065,506008.4142972498
2028-01-23 02:53:42.857142856,Benchmark,266877.6748561064,348218.5423304974,394510.3497277843,438775.6725168332,507276.0183019504
2028-01-24 13:40:34.285714288,Benchmark,266762.7525464589,347701.9261863032,394830.52036990994,438978.8651416001,507520.5658168436
2028-01-26 00:27:25.714285720,Benchmark,267553.29088221927,348286.30546186137,395314.9436901094,438665.7646376199,507581.7272571857
2028-01-27 11:14:17.142857144,Benchmark,266915.9783409716,348286.2402320304,394994.20286198263,438466.15574168344,508106.4426057268
2028-01-28 22:01:08.571428576,Benchmark,267240.008290326,348266.5047802683,395467.87490812235,439003.7806024674,509758.55901621486
2028-01-30 08:48:00.000000000,Benchmark,268229.5345307793,347937.5121773657,395857.5756824175,440010.83360094856,509750.9402147343
2028-01-31 19:34:51.428571432,Benchmark,267828.1619575064,347363.69600439386,396018.5988592324,440441.9746658041,510055.0609751943
2028-02-02 06:21:42.857142856,Benchmark,268048.970112448,348642.5583432626,396465.9470681796,440747.6354027961,510736.51177377405
2028-02-03 17:08:34.285714288,Benchmark,267826.72310320946,348518.5926028597,396777.6775074858,440857.4701019372,512389.9503921063
2028-02-05 03:55:25.714285720,Benchmark,267796.09339987155,348626.60238119005,397166.74970479595,441370.8934342088,512066.3764907679
2028-02-06 14:42:17.142857144,Benchmark,268456.2338136784,348609.2155270531,397601.0228615857,441534.3659259175,513055.95576232835
2028-02-08 01:29:08.571428576,Benchmark,268841.57656985446,348964.5118593087,397637.19502447033,441863.37943109486,513433.47247317043
2028-02-09 12:16:00.000000000,Benchmark,267832.69929559325,349096.5564737193,398312.92739019654,442241.73278708186,514300.0636020027
2028-02-10 23:02:51.428571432,Benchmark,268412.49769458506,348594.5391091883,398254.4113333387,443010.5643521012,514773.31661768595
2028-02-12 09:49:42.857142856,Benchmark,269029.6794455584,348599.34419447836,398727.32320980664,443140.7143708645,516074.3485469677
2028-02-13 20:36:34.285714288,Benchmark,269782.149724446,348890.64100324013,399049.80047959904,443607.88933547493,516746.92003762425
2028-02-15 07:23:25.714285720,Benchmark,268912.53346215555,348385.1632581102,399040.50419494417,444093.3386136444,517864.2928777925
2028-02-16 18:10:17.142857144,Benchmark,268869.6322516968,348989.5813719132,399343.5670754369,444258.42271912127,518878.08762057254
2028-02-18 04:57:08.571428576,Benchmark,268977.347299394,349247.3768176943,399621.8779108426,444773.5081996809,519786.5494341801
2028-02-19 15:44:00.000000000,Benchmark,268936.7265236282,349544.47611759417,399651.20031968807,444437.7922851739,520105.912193801
2028-02-21 02:30:51.428571432,Benchmark,268780.4001123446,349730.6867008712,399546.8213360185,445217.88636003225,519935.1524305816
2028-02-22 13:17:42.857142856,Benchmark,268209.6406095257,350210.389908135,399836.8735914873,445773.15588398953,520818.0602616384
2028-02-24 00:04:34.285714288,Benchmark,268525.3961298854,350629.36550822016,400068.933705686,445664.81053135905,521197.20218698494
2028-02-25 10:51:25.714285720,Benchmark,268636.2967651834,350890.54087626946,399662.1728820279,446237.45500380255,521614.501125988
2028-02-26 21:38:17.142857144,Benchmark,268563.51928626944,350708.77657138923,400202.0004126512,446382.66107149713,521366.52105485654
2028-02-28 08:25:08.571428576,Benchmark,268520.4541561869,350448.8820066414,400236.197744805,447206.8919566681,522090.8768413616
2028-02-29 19:12:00.000000000,Benchmark,267763.6588195836,350786.14013459074,400237.2742349447,447518.32639115053,523019.4085809463
2028-03-02 05:58:51.428571432,Benchmark,268511.4989418462,350866.3563890751,400816.98193097196,447435.8159670974,522365.86932733917
2028-03-03 16:45:42.857142856,Benchmark,268813.47266495466,351188.84909105464,400831.6158200211,448560.8733731988,522376.07308772934
2028-03-05 03:32:34.285714288,Benchmark,268621.3131366217,351445.3516867586,401046.5831406428,449017.5089918104,523350.44099851965
2028-03-06 14:19:25.714285720,Benchmark,269019.1504809224,351559.6552427204,401669.31641956285,449298.0431089175,524644.8416786466
2028-03-08 01:06:17.142857144,Benchmark,268764.104829829,351580.1149749595,401834.1219596517,449455.0787288537,525765.3270762349
2028-03-09 11:53:08.571428576,Benchmark,269254.67745886225,351738.6072287228,401269.08448014525,450247.4866517026,526790.621602864
2028-03-10 22:40:00.000000000,Benchmark,269212.69296268607,352036.75662834005,401477.8954826748,450935.21557527746,527473.460980342
2028-03-12 09:26:51.428571432,Benchmark,269551.8547528615,351842.8968020051,402403.94103116053,450888.6168034097,527183.2267078812
2028-03-13 20:13:42.857142856,Benchmark,269071.9780914179,352100.73343294853,402406.2766730074,450992.9168773626,527115.108323256
2028-03-15 07:00:34.285714288,Benchmark,269354.73582415143,352583.8433336035,402542.6593705938,450864.5881656785,528107.42717632
2028-03-16 17:47:25.714285720,Benchmark,270494.38025549054,352793.3335773009,402827.8713922439,451124.27477800584,527963.5964302337
2028-03-18 04:34:17.142857144,Benchmark,269543.1131001996,353221.8316252195,402935.23640837375,451559.8360640448,529359.5581369576
2028-03-19 15:21:08.571428576,Benchmark,269994.31631567766,353296.98816626327,403107.848321068,451936.70843537897,529577.9484819422
2028-03-21 02:08:00.000000000,Benchmark,270260.31743807596,353939.71250108816,403207.4241897355,453006.7853923617,530372.6666548251
2028-03-22 12:54:51.428571432,Benchmark,269530.69081132475,354245.3942801816,403830.75852369366,452326.00534497533,530299.5451184311
2028-03-23 23:41:42.857142856,Benchmark,270159.89260472235,353730.7398618083,403506.26681343734,452682.11093443446,531072.1265377621
2028-03-25 10:28:34.285714288,Benchmark,270183.9065360519,353568.1155902186,404161.0230707838,453750.5645037346,531293.5774326302
2028-03-26 21:15:25.714285720,Benchmark,270658.89367850026,353964.8317895824,403940.9262192361,454278.61481786583,532469.8642231936
2028-03-28 08:02:17.142857144,Benchmark,270653.4553532714,354202.29472830857,404388.79653721495,454125.85589860345,533115.0836523832
2028-03-29 18:49:08.571428576,Benchmark,271015.7014925832,354124.0535415709,404716.6582118565,455233.5526098547,533656.9989726697
2028-03-31 05:36:00.000000000,Benchmark,269957.9727526493,353948.54174080235,405124.3201671841,455189.2630830008,534620.0898009107
2028-04-01 16:22:51.428571432,Benchmark,270921.99982898624,354146.5446316367,405292.90245707944,455788.44208482746,535027.2109504581
2028-04-03 03:09:42.857142856,Benchmark,271549.7259266555,353932.0940103878,405290.48889100726,456105.1764725881,535231.3062057914
2028-04-04 13:56:34.285714288,Benchmark,272117.6854891627,353752.2738807012,405415.2057684789,456305.62363048457,536179.1345484421
2028-04-06 00:43:25.714285720,Benchmark,272166.49320252595,354655.436435213,405682.48665708996,456649.3955474298,534771.22785756
2028-04-07 11:30:17.142857144,Benchmark,271569.39257530647,355013.9121952473,405957.4107271962,456888.3058501631,535601.5336107361
2028-04-08 22:17:08.571428576,Benchmark,271471.66601983475,355531.03339100943,406214.779229043,457436.10609155433,536556.6672780955
2028-04-10 09:04:00.000000000,Benchmark,270895.00819282205,355904.9432362375,406119.60608639044,457740.102007943,536697.914199669
2028-04-11 19:50:51.428571432,Benchmark,271513.640607966,355708.4982933704,407060.54223881895,457606.16636935365,536489.253983294
2028-04-13 06:37:42.857142856,Benchmark,270875.2929421759,356149.3332597709,407222.0242835849,457772.9026120422,537217.2239476079
2028-04-14 17:24:34.285714288,Benchmark,270453.6032061146,356469.27652847115,408057.0363233831,458142.24080209027,537699.17124495
2028-04-16 04:11:25.714285720,Benchmark,270572.4665266091,356245.0147942739,407800.2888225681,458286.5392277349,537211.9146714502
2028-04-17 14:58:17.142857144,Benchmark,269718.50274890166,356763.6294574065,408125.89587796736,459440.969910294,537525.8670007581
2028-04-19 01:45:08.571428576,Benchmark,269644.6495513201,356955.4402658233,408385.07832711807,459871.7819945281,538483.3019872191
2028-04-20 12:32:00.000000000,Benchmark,269559.93505243567,356259.6198154654,409417.0932304516,460266.9820122877,537982.6822103495
2028-04-21 23:18:51.428571432,Benchmark,270720.1430654446,356067.03459524084,408834.85757704056,460189.6223194096,538987.111158873
2028-04-23 10:05:42.857142856,Benchmark,269977.38003098546,355891.36748963513,409340.435696836,461665.9469727457,538654.6917536672
2028-04-24 20:52:34.285714288,Benchmark,270937.47068759566,356556.5785753407,410150.32203469385,462157.3811344157,539760.1246685403
2028-04-26 07:39:25.714285720,Benchmark,271753.6515278777,356724.91400780826,410162.57132015337,461981.96330071567,540113.8835196275
2028-04-27 18:26:17.142857144,Benchmark,270605.6789529596,357011.81321108056,409847.15222319774,462943.31231099315,541147.7912081277
2028-04-29 05:13:08.571428576,Benchmark,271104.8320815342,357430.0934183596,409878.58887562767,463601.35324286274,541594.6914383452
2028-04-30 16:00:00.000000000,Benchmark,271887.91565253236,357174.98921072436,410739.46751512866,464053.4813408331,542948.6796916128
2028-05-02 02:46:51.428571432,Benchmark,271420.6588176576,357555.9286825195,410432.04041549563,464634.22602325544,543315.2045964892
2028-05-03 13:33:42.857142856,Benchmark,271610.02045715885,357991.06779798825,410987.9748173638,464509.88038827805,544748.4351363615
2028-05-05 00:20:34.285714288,Benchmark,271829.86093184503,357891.94420499203,411325.9587299777,464776.1598858047,545222.0142925299
2028-05-06 11:07:25.714285720,Benchmark,272486.3254855433,358163.89082350256,411636.5921235753,465434.15588068287,546207.3525058288
2028-05-07 21:54:17.142857144,Benchmark,272062.4361423637,358199.7484771049,411857.1391015403,465865.2735359023,546288.8668810328
2028-05-09 08:41:08.571428576,Benchmark,272345.770182752,357616.1224457619,411843.51763382135,466000.285815347,545642.4709247451
2028-05-10 19:28:00.000000000,Benchmark,271946.649877672,357394.14749996224,412171.863375152,466105.75377635995,546737.4784574425
2028-05-12 06:14:51.428571432,Benchmark,272398.2601356618,357944.06316061644,412707.1909573896,466722.2077065746,547499.5260089276
2028-05-13 17:01:42.857142864,Benchmark,272102.0143316114,357890.27115130477,413120.3274126454,467052.3043857825,548313.1992815045
2028-05-15 03:48:34.285714288,Benchmark,272036.04826434335,358180.1847672977,413208.16661662294,467285.53810601274,548895.4730784886
2028-05-16 14:35:25.714285720,Benchmark,272426.4264524047,358436.1829307793,413390.33271278685,467410.5598485598,549560.0851955056
2028-05-18 01:22:17.142857144,Benchmark,272242.3607088743,358305.3929855024,413869.09953075985,467714.38999518665,550629.7412651565
2028-05-19 12:09:08.571428576,Benchmark,272412.7849639771,358292.2886213354,413272.3282545784,468152.7133585951,550535.8260104433
2028-05-20 22:56:00.000000000,Benchmark,271701.19046654034,358415.77599632187,413672.1651558358,468575.8339555528,552058.0340277895
2028-05-22 09:42:51.428571432,Benchmark,272275.81671636115,359027.304034086,414046.322026591,469093.9187577494,552013.6384804449
2028-05-23 20:29:42.857142864,Benchmark,272031.3017202157,359686.3830568992,414010.64554936497,469579.61661686597,553752.6939202608
2028-05-25 07:16:34.285714288,Benchmark,272538.34062676044,359577.07262431027,414204.4744417561,469881.20658465027,553422.3096330268
2028-05-26 18:03:25.714285720,Benchmark,272073.9023973335,360100.28024519345,414899.0061934175,469951.7768881318,553924.345729367
2028-05-28 04:50:17.142857144,Benchmark,272643.79767563636,359962.865485501,415274.8180226318,470028.8561772264,554821.5035528897
2028-05-29 15:37:08.571428576,Benchmark,272914.9626983722,359898.8633095099,415595.26274456666,470326.2145025677,555853.9145924391
2028-05-31 02:24:00.000000000,Benchmark,273113.58098929905,360385.76294165995,415145.7203705945,470811.141134924,557070.6869957185
2028-06-01 13:10:51.428571432,Benchmark,272285.37629343953,360535.0201937125,415853.0690883894,471827.6437110757,556625.4563288
2028-06-02 23:57:42.857142864,Benchmark,272337.64886531135,360893.9332122988,415725.4053030425,471972.9777758601,557811.9097733665
2028-06-04 10:44:34.285714288,Benchmark,272231.6758469124,361195.7104279468,416106.28855358134,472349.4892547657,558140.628683013
2028-06-05 21:31:25.714285720,Benchmark,272763.1305346516,362030.484877406,416208.9776934964,472415.986676688,558346.2519277363
2028-06-07 08:18:17.142857144,Benchmark,273371.4473845202,360958.00251852383,416289.7017937193,473091.50752356625,559675.7251796484
2028-06-08 19:05:08.571428576,Benchmark,273332.6024085399,361372.946241287,416694.5398796657,473765.45708106714,560680.2248353402
2028-06-10 05:52:00.000000000,Benchmark,273797.18628440425,361159.5750348213,417399.48301460093,474264.40692311304,560813.4603606202
2028-06-11 16:38:51.428571432,Benchmark,272999.65008885204,360998.1781708636,417545.9011307977,474878.65130798373,560938.414634137
2028-06-13 03:25:42.857142864,Benchmark,273414.272666596,360626.45963567623,417618.31294134,475190.3814240862,561953.589456477
2028-06-14 14:12:34.285714288,Benchmark,273043.99836880143,361356.792135741,417806.318055238,475809.46259015624,560225.2745261134
2028-06-16 00:59:25.714285720,Benchmark,272413.5876272844,361474.6316176053,417942.46529269725,475605.34111744515,562323.0385070422
2028-06-17 11:46:17.142857144,Benchmark,272988.1507779195,361985.3455285528,418497.15849132545,475444.14100434975,561981.3734097198
2028-06-18 22:33:08.571428576,Benchmark,272404.81833764823,362212.90262028744,418697.70014923427,475830.75138745696,563731.6917382051
2028-06-20 09:20:00.000000000,Benchmark,272784.85852050735,362474.40317964996,418896.9235625806,476411.4938079895,564726.563943374
2028-06-21 20:06:51.428571432,Benchmark,272257.89741861844,363007.07629446866,419728.14717059257,476518.04929647944,565793.8176144152
2028-06-23 06:53:42.857142864,Benchmark,272418.3084914519,362838.0761236531,420400.9136915285,477123.9053052435,564875.544262075
2028-06-24 17:40:34.285714288,Benchmark,272140.6842424966,362902.5790468711,420420.26671579306,476973.6326370006,566139.2259256918
2028-06-26 04:27:25.714285720,Benchmark,272503.2203024623,363511.77725870756,420757.8458007729,477273.3732886082,566994.0085575972
2028-06-27 15:14:17.142857144,Benchmark,273016.47922959685,363306.1740921226,420875.71012458135,477420.70673408016,567302.0025614551
2028-06-29 02:01:08.571428576,Benchmark,272978.5165970996,364302.69890434085,421111.8882497371,477863.94539316575,567966.657291785
2028-06-30 12:48:00.000000000,Benchmark,272999.19662788266,363881.35388876655,421748.5723303907,478064.6591180148,569988.0893753624
2028-07-01 23:34:51.428571432,Benchmark,273465.6741775447,363771.62183077855,422047.10671575146,478456.11129552603,568994.313578553
2028-07-03 10:21:42.857142864,Benchmark,272761.9691870686,363834.59540751314,422248.78947976686,479065.67866178486,570695.0783484597
